imdbId,ordering,actor_name,category,characters
28691,1,Spencer Tracy,actor,Manuel
28691,2,Freddie Bartholomew,actor,Harvey Cheyne
28691,3,Lionel Barrymore,actor,Captain Disko
28691,4,Melvyn Douglas,actor,Mr. Cheyne
28772,1,Groucho Marx,actor,Dr. Hugo Z. Hackenbush
28772,2,Chico Marx,actor,Tony
28772,3,Harpo Marx,actor,Stuffy
28772,4,Allan Jones,actor,Gil Stewart
28944,1,Paul Muni,actor,Wang
28944,2,Luise Rainer,actress,O-Lan
28944,3,Walter Connolly,actor,Uncle
28944,4,Tilly Losch,actress,Lotus
28950,1,Jean Gabin,actor,Le lieutenant Maréchal
28950,2,Dita Parlo,actress,Elsa
28950,3,Pierre Fresnay,actor,Le captaine de Boeldieu
28950,4,Erich von Stroheim,actor,Le captaine von Rauffenstein
28988,1,Shirley Temple,actress,Heidi
28988,2,Jean Hersholt,actor,Adolph Kramer|Grandfather
28988,3,Arthur Treacher,actor,Andrews
28988,4,Helen Westley,actress,Blind Anna
29081,1,Paul Robeson,actor,Umbopa
29081,2,Cedric Hardwicke,actor,Allan Quartermain
29081,3,Roland Young,actor,Cmdr. Good
29081,4,John Loder,actor,Sir Henry Curtis
29146,1,Paul Muni,actor,Emile Zola
29146,2,Gale Sondergaard,actress,Lucie Dreyfus
29146,3,Joseph Schildkraut,actor,Capt. Alfred Dreyfus
29146,4,Gloria Holden,actress,Alexandrine Zola
29162,1,Ronald Colman,actor,Robert Conway
29162,2,Jane Wyatt,actress,Sondra
29162,3,Edward Everett Horton,actor,Lovett
29162,4,John Howard,actor,George Conway
29192,1,Victor Moore,actor,Barkley Cooper
29192,2,Beulah Bondi,actress,Lucy Cooper
29192,3,Fay Bainter,actress,Anita Cooper
29192,4,Thomas Mitchell,actor,George Cooper
29284,1,Irene Dunne,actress,Ellen Wagstaff Arden
29284,2,Cary Grant,actor,Nick Arden
29284,3,Randolph Scott,actor,Stephen Burkett
29284,4,Gail Patrick,actress,Bianca Bates
29453,1,Jean Gabin,actor,Pépé le Moko
29453,2,Gabriel Gabrio,actor,Carlos
29453,3,Saturnin Fabre,actor,Le Grand Père
29453,4,Fernand Charpin,actor,Régis
29546,1,Fred Astaire,actor,Peter P. Peters aka Petrov
29546,2,Ginger Rogers,actress,Linda Keene
29546,3,Edward Everett Horton,actor,Jeffrey Baird
29546,4,Eric Blore,actor,Cecil Flintridge
29583,1,Adriana Caselotti,actress,Snow White
29583,2,Harry Stockwell,actor,Prince
29583,3,Lucille La Verne,actress,Queen|Witch
29583,4,Roy Atwell,actor,Doc
29604,1,Katharine Hepburn,actress,Terry Randall
29604,2,Ginger Rogers,actress,Jean Maitland
29604,3,Adolphe Menjou,actor,Anthony Powell
29604,4,Gail Patrick,actress,Linda Shaw
29606,1,Janet Gaynor,actress,Esther Victoria Blodgett - aka Vicki Lester
29606,2,Fredric March,actor,Norman Maine
29606,3,Adolphe Menjou,actor,Oliver Niles
29606,4,May Robson,actress,Grandmother Lettie Blodgett
29808,1,Sylvia Sidney,actress,Joan Graham
29808,2,Henry Fonda,actor,Eddie Taylor
29808,3,Barton MacLane,actor,Stephen Whitney
29808,4,Jean Dixon,actress,Bonnie Graham
29808,10,William Gargan,actor,Father Dolan
29843,1,Errol Flynn,actor,Robin Hood
29843,2,Olivia de Havilland,actress,Maid Marian
29843,3,Basil Rathbone,actor,Sir Guy of Gisbourne
29843,4,Claude Rains,actor,Prince John
29850,1,Nikolay Cherkasov,actor,Aleksandr Nevsky
29850,2,Nikolai Okhlopkov,actor,Vasili Buslai
29850,3,Andrei Abrikosov,actor,Gavrilo Oleksich
29850,4,Dmitriy Orlov,actor,Ignat - the Master Armorer
29870,1,James Cagney,actor,Rocky Sullivan
29870,2,Pat O'Brien,actor,Jerry Connolly
29870,3,Humphrey Bogart,actor,James Frazier
29870,4,Ann Sheridan,actress,Laury Ferguson
29942,1,Spencer Tracy,actor,Father Flanagan
29942,2,Mickey Rooney,actor,Whitey Marsh
29942,3,Henry Hull,actor,Dave Morris
29942,4,Leslie Fenton,actor,Dan Farrow
29947,1,Katharine Hepburn,actress,Susan Vance
29947,2,Cary Grant,actor,David Huxley
29947,3,Charles Ruggles,actor,Major Applegate
29947,4,Walter Catlett,actor,Slocum
29992,1,Reginald Owen,actor,Ebenezer Scrooge
29992,2,Gene Lockhart,actor,Bob Cratchit
29992,3,Kathleen Lockhart,actress,Mrs. Cratchit
29992,4,Terry Kilburn,actor,Tiny Tim
30241,1,Katharine Hepburn,actress,Linda Seton
30241,2,Cary Grant,actor,Johnny Case
30241,3,Doris Nolan,actress,Julia Seton
30241,4,Lew Ayres,actor,Ned Seton
30287,1,Bette Davis,actress,Julie Marsden
30287,2,Henry Fonda,actor,Preston Dillard
30287,3,George Brent,actor,Buck Cantrell
30287,4,Margaret Lindsay,actress,Amy Bradford Dillard
30341,1,Margaret Lockwood,actress,Iris Matilda Henderson
30341,2,Michael Redgrave,actor,Gilbert Redman
30341,3,Paul Lukas,actor,Dr. Egon Hartz
30341,4,May Whitty,actress,Miss Froy
30604,1,Mel Blanc,actor,Porky Pig|The Do-Do|Various Wackyland Citizens
30604,2,Billy Bletcher,actor,Roaring Goon
30604,3,Robert Clampett,actor,Vocal Effects
30604,4,Stan Freberg,actor,Announcer
30604,7,Bernice Hansen,actress,Squeaky Creature
30604,8,Tedd Pierce,actor,Mysterious Citizens
30604,9,Danny Webb,actor,Prisoner
30608,1,Mel Blanc,actor,Porky Pig|Rabbit|Zero the Dog
30608,2,Ben Hardaway,actor,Rabbit
30637,1,Leslie Howard,actor,Professor Henry Higgins
30637,2,Wendy Hiller,actress,Eliza Doolittle
30637,3,Wilfrid Lawson,actor,Alfred Doolittle
30637,4,Marie Lohr,actress,Mrs. Higgins
30947,1,Igor Ilyinsky,actor,Byvalov
30947,2,Vladimir Volodin,actor,The Pilot
30947,3,Pavel Olenev,actor,The Water-Carter
30947,4,Sergei Antimonov,actor,The Steamboat Captain
30993,1,Jean Arthur,actress,Alice Sycamore
30993,2,James Stewart,actor,Tony Kirby
30993,3,Lionel Barrymore,actor,Martin Vanderhof
30993,4,Edward Arnold,actor,Anthony P. Kirby
31047,1,William Powell,actor,Nick
31047,2,Myrna Loy,actress,Nora
31047,3,Virginia Grey,actress,Lois
31047,4,Otto Kruger,actor,Van Slack
31060,1,Groucho Marx,actor,Attorney Loophole
31060,2,Chico Marx,actor,Antonio
31060,3,Harpo Marx,actor,Punchy'
31060,4,Kenny Baker,actor,Jeff Wilson
31210,1,Bette Davis,actress,Judith Traherne
31210,2,George Brent,actor,Dr. Frederick Steele
31210,3,Humphrey Bogart,actor,Michael O'Leary
31210,4,Geraldine Fitzgerald,actress,Ann King
31225,1,Marlene Dietrich,actress,Frenchy
31225,2,James Stewart,actor,Tom Destry Jr.
31225,3,Mischa Auer,actor,Boris Callahan
31225,4,Charles Winninger,actor,Washington Dimsdale
31381,1,Clark Gable,actor,Rhett Butler - Visitor from Charleston
31381,2,Vivien Leigh,actress,Scarlett - Their Daughter
31381,3,Thomas Mitchell,actor,Gerald O'Hara
31381,4,Barbara O'Neil,actress,Ellen - His Wife
31385,1,Robert Donat,actor,Mr. Chips
31385,2,Greer Garson,actress,Katherine
31385,3,Terry Kilburn,actor,John Colley|Peter Colley I|Peter Colley II
31385,4,John Mills,actor,Peter Colley (as a Young Man)
31397,1,Jessica Dragonette,actress,Princess Glory
31397,2,Lanny Ross,actor,Prince David
31397,3,Pinto Colvig,actor,Gabby
31397,4,Cal Howard,actor,Prince David
31398,1,Cary Grant,actor,Sergeant Archibald Cutter
31398,2,Joan Fontaine,actress,Emmy
31398,3,Victor McLaglen,actor,Sergeant MacChesney
31398,4,Douglas Fairbanks Jr.,actor,Sergeant Thomas Ballantine
31405,1,Pinto Colvig,actor,Rabbit coughs
31405,2,Mel Blanc,actor,Hunter|Rabbit|Dog
31455,1,Charles Laughton,actor,The Hunchback Quasimodo
31455,2,Maureen O'Hara,actress,Esmeralda
31455,3,Cedric Hardwicke,actor,Frollo
31455,4,Thomas Mitchell,actor,Clopin
31505,1,Maureen O'Hara,actress,Mary Yellan
31505,2,Robert Newton,actor,Jem Trehearne - Sir Humphrey's Gang
31505,3,Charles Laughton,actor,Sir Humphrey Pengallan
31505,4,Horace Hodges,actor,Chadwick - Sir Humphrey's Butler
31580,1,Shirley Temple,actress,Sara Crewe
31580,2,Richard Greene,actor,Geoffrey Hamilton
31580,3,Anita Louise,actress,Rose
31580,4,Ian Hunter,actor,Capt. Crewe
31593,1,Irene Dunne,actress,Terry McKay
31593,2,Charles Boyer,actor,Michel Marnay
31593,3,Maria Ouspenskaya,actress,Grandmother
31593,4,Lee Bowman,actor,Kenneth Bradley
31679,1,James Stewart,actor,Jefferson Smith
31679,2,Jean Arthur,actress,Saunders
31679,3,Claude Rains,actor,Senator Joseph Paine
31679,4,Edward Arnold,actor,Jim Taylor
31725,1,Greta Garbo,actress,Ninotchka
31725,2,Melvyn Douglas,actor,Leon
31725,3,Ina Claire,actress,Swana
31725,4,Bela Lugosi,actor,Razinin
31742,1,Lon Chaney Jr.,actor,Lennie Small
31742,2,Burgess Meredith,actor,George Milton
31742,3,Betty Field,actress,Mae Jackson
31742,4,Charles Bickford,actor,Slim
31762,1,Cary Grant,actor,Geoff Carter
31762,2,Jean Arthur,actress,Bonnie Lee
31762,3,Rita Hayworth,actress,Judy MacPherson
31762,4,Richard Barthelmess,actor,Bat MacPherson
31867,1,James Cagney,actor,Eddie Bartlett
31867,2,Humphrey Bogart,actor,George Hally
31867,3,Priscilla Lane,actress,Jean Sherman
31867,4,Gladys George,actress,Panama Smith
31885,1,Marcel Dalio,actor,Marquis Robert de la Cheyniest
31885,2,Nora Gregor,actress,Christine de la Cheyniest
31885,3,Paulette Dubost,actress,Lisette| sa camériste
31885,4,Mila Parély,actress,Geneviève de Marras
31971,1,John Wayne,actor,Ringo Kid
31971,2,Claire Trevor,actress,Dallas
31971,3,Andy Devine,actor,Buck
31971,4,John Carradine,actor,Hatfield
32138,1,Judy Garland,actress,Dorothy Gale
32138,2,Frank Morgan,actor,Professor Marvel|The Gatekeeper|The Carriage Driver
32138,3,Ray Bolger,actor,Hunk'|The Scarecrow
32138,4,Bert Lahr,actor,Zeke'|The Cowardly Lion
32143,1,Norma Shearer,actress,Mrs. Stephen Haines (Mary)
32143,2,Joan Crawford,actress,Crystal Allen
32143,3,Rosalind Russell,actress,Mrs. Howard Fowler (Sylvia)
32143,4,Mary Boland,actress,The Countess De Lave (Flora)
32145,1,Merle Oberon,actress,Cathy
32145,2,Laurence Olivier,actor,Heathcliff
32145,3,David Niven,actor,Edgar
32145,4,Flora Robson,actress,Ellen
32194,1,Bette Davis,actress,Henriette Deluzy-Desportes
32194,2,Charles Boyer,actor,Duc de Praslin
32194,3,Jeffrey Lynn,actor,Henry Martyn Field
32194,4,Barbara O'Neil,actress,Duchesse de Praslin
32234,1,W.C. Fields,actor,Egbert Sousé
32234,2,Cora Witherspoon,actress,Agatha Sousé
32234,3,Una Merkel,actress,Myrtle Sousé
32234,4,Evelyn Del Rio,actress,Elsie Mae Adele Brunch Sousé
32234,9,Jessie Ralph,actress,Mrs. Hermisillo Brunch
32234,10,Franklin Pangborn,actor,J. Pinkerton Snoopington
32339,1,Stan Laurel,actor,Stan Laurel|Lord Paddington
32339,2,Oliver Hardy,actor,Oliver Hardy
32339,3,Forrester Harvey,actor,Meredith
32339,4,Wilfred Lucas,actor,Dean Williams
32410,1,Don Ameche,actor,Ricardo Quintana
32410,2,Betty Grable,actress,Glenda Crawford
32410,3,Carmen Miranda,actress,Carmen Miranda
32410,4,Charlotte Greenwood,actress,Binnie Crawford
32455,4,Corey Burton,actor,Narrator: Deems Taylor overdubs (2000 restoration)
32475,1,Buster Crabbe,actor,Flash Gordon
32475,2,Carol Hughes,actress,Dale Arden
32475,3,Charles Middleton,actor,Emperor Ming
32475,4,Anne Gwynne,actress,Sonja Chs. 2| 6-12
32484,1,Joel McCrea,actor,John Jones
32484,2,Laraine Day,actress,Carol Fisher
32484,3,Herbert Marshall,actor,Stephen Fisher
32484,4,George Sanders,actor,Scott ffolliott
32536,1,Groucho Marx,actor,S. Quentin Quale
32536,2,Chico Marx,actor,Joe Panello
32536,3,Harpo Marx,actor,Rusty' Panello
32536,4,John Carroll,actor,Terry Turner
32551,1,Henry Fonda,actor,Tom Joad
32551,2,Jane Darwell,actress,Ma Joad
32551,3,John Carradine,actor,Casy
32551,4,Charley Grapewin,actor,Grandpa
32553,1,Charles Chaplin,actor,Hynkel - Dictator of Tomania|A Jewish Barber
32553,2,Paulette Goddard,actress,Hannah
32553,3,Jack Oakie,actor,Napaloni - Dictator of Bacteria
32553,4,Reginald Gardiner,actor,Schultz
32553,8,Henry Daniell,actor,Garbitsch
32553,9,Billy Gilbert,actor,Herring
32553,10,Grace Hayle,actress,Madame Napaloni
32599,1,Cary Grant,actor,Walter Burns
32599,2,Rosalind Russell,actress,Hildy Johnson
32599,3,Ralph Bellamy,actor,Bruce Baldwin
32599,4,Gene Lockhart,actor,Sheriff Hartwell
32617,1,William Powell,actor,Larry Wilson aka George Carey
32617,2,Myrna Loy,actress,Kay Wilson
32617,3,Frank McHugh,actor,Doc' Ryan
32617,4,Edmund Lowe,actor,Duke Sheldon
32635,1,Cedric Hardwicke,actor,Richard Cobb
32635,2,Vincent Price,actor,Geoffrey Radcliffe
32635,3,Nan Grey,actress,Helen Manson
32635,4,John Sutton,actor,Doctor Frank Griffin
32701,1,Bette Davis,actress,Leslie Crosbie
32701,2,Herbert Marshall,actor,Robert Crosbie
32701,3,James Stephenson,actor,Howard Joyce
32701,4,Frieda Inescort,actress,Dorothy Joyce
32762,1,Tyrone Power,actor,Diego
32762,2,Linda Darnell,actress,Lolita Quintero
32762,3,Basil Rathbone,actor,Capt. Esteban Pasquale
32762,4,Gale Sondergaard,actress,Inez Quintero
32851,1,Spencer Tracy,actor,Maj. Richard Rogers
32851,2,Robert Young,actor,Langdon Towne
32851,3,Walter Brennan,actor,Hunk' Marriner
32851,4,Ruth Hussey,actress,Elizabeth Browne
32881,1,William Holden,actor,George Gibbs
32881,2,Martha Scott,actress,Emily Webb
32881,3,Fay Bainter,actress,Mrs. Gibbs
32881,4,Beulah Bondi,actress,Mrs. Webb
32904,1,Cary Grant,actor,C. K. Dexter Haven
32904,2,Katharine Hepburn,actress,Tracy Samantha Lord
32904,3,James Stewart,actor,Macaulay 'Mike' Connor
32904,4,Ruth Hussey,actress,Elizabeth 'Liz' Imbrie
32910,1,Dickie Jones,actor,Pinocchio|Alexander
32910,2,Christian Rub,actor,Geppetto
32910,3,Mel Blanc,actor,Gideon (hiccoughs)
32910,4,Billy Bletcher,actor,Donkeys
32943,1,Greer Garson,actress,Elizabeth Bennet
32943,2,Laurence Olivier,actor,Mr. Darcy
32943,3,Mary Boland,actress,Mrs. Bennet
32943,4,Edna May Oliver,actress,Lady Catherine de Bourgh
32976,1,Laurence Olivier,actor,Maxim' de Winter
32976,2,Joan Fontaine,actress,Mrs. de Winter
32976,3,George Sanders,actor,Jack Favell
32976,4,Judith Anderson,actress,Mrs. Danvers
33045,1,Margaret Sullavan,actress,Klara Novak
33045,2,James Stewart,actor,Alfred Kralik
33045,3,Frank Morgan,actor,Hugo Matuschek
33045,4,Joseph Schildkraut,actor,Ferencz Vadas
33149,1,George Raft,actor,Joe Fabrini
33149,2,Humphrey Bogart,actor,Paul Fabrini
33149,3,Ann Sheridan,actress,Cassie Hartley
33149,4,Ida Lupino,actress,Lana Carlsen
33152,1,Conrad Veidt,actor,Jaffar
33152,2,Sabu,actor,Abu
33152,3,June Duprez,actress,Princess
33152,4,John Justin,actor,Ahmad
33467,1,Orson Welles,actor,Kane
33467,2,Joseph Cotten,actor,Jedediah Leland|Screening Room Reporter
33467,3,Dorothy Comingore,actress,Susan Alexander Kane
33467,4,Agnes Moorehead,actress,Mary Kane
33553,1,Spencer Tracy,actor,Dr. Harry Jekyll|Mr. Hyde
33553,2,Ingrid Bergman,actress,Ivy Peterson
33553,3,Lana Turner,actress,Beatrix Emery
33553,4,Donald Crisp,actor,Sir Charles Emery
33563,1,Sterling Holloway,actor,Mr. Stork
33563,2,Edward Brophy,actor,Timothy Q. Mouse
33563,3,Herman Bing,actor,The Ringmaster
33563,4,Billy Bletcher,actor,Clown
33712,1,Robert Montgomery,actor,Joe Pendleton
33712,2,Claude Rains,actor,Mr. Jordan
33712,3,Evelyn Keyes,actress,Bette Logan
33712,4,Rita Johnson,actress,Julia Farnsworth
33717,1,Ida Lupino,actress,Marie Garson
33717,2,Humphrey Bogart,actor,Roy Earle
33717,3,Alan Curtis,actor,Babe' Kozak
33717,4,Arthur Kennedy,actor,Red' Hattery
33774,1,Robert Taylor,actor,Johnny Eager
33774,2,Lana Turner,actress,Lisbeth Bard
33774,3,Edward Arnold,actor,John Benson Farrell
33774,4,Van Heflin,actor,Jeff Hartnett
33804,1,Barbara Stanwyck,actress,Jean
33804,2,Henry Fonda,actor,Charles Pike
33804,3,Charles Coburn,actor,Colonel' Harrington
33804,4,Eugene Pallette,actor,Mr. Pike
33836,1,Bette Davis,actress,Regina Giddens
33836,2,Herbert Marshall,actor,Horace Giddens
33836,3,Teresa Wright,actress,Alexandra Giddens
33836,4,Richard Carlson,actor,David Hewitt
33852,1,William Powell,actor,Steve Ireland
33852,2,Myrna Loy,actress,Susan Ireland
33852,3,Gail Patrick,actress,Isobel Grayson
33852,4,Jack Carson,actor,Ward Willoughby
33870,1,Humphrey Bogart,actor,Samuel Spade
33870,2,Mary Astor,actress,Brigid O'Shaughnessy
33870,3,Gladys George,actress,Iva Archer
33870,4,Peter Lorre,actor,Joel Cairo
33874,1,Bette Davis,actress,Maggie Cutler
33874,2,Ann Sheridan,actress,Lorraine Sheldon
33874,3,Monty Woolley,actor,Sheridan Whiteside
33874,4,Richard Travis,actor,Bert Jefferson
33891,1,Gary Cooper,actor,Long John' Willoughby
33891,2,Barbara Stanwyck,actress,Ann Mitchell
33891,3,Edward Arnold,actor,D.B. Norton
33891,4,Walter Brennan,actor,The 'Colonel'
33922,1,Carole Lombard,actress,Ann
33922,2,Robert Montgomery,actor,David
33922,3,Gene Raymond,actor,Jeff
33922,4,Jack Carson,actor,Chuck
33922,10,Philip Merivale,actor,Mr. Custer
34012,1,Cary Grant,actor,Roger Adams
34012,2,Irene Dunne,actress,Julie Gardiner
34012,3,Beulah Bondi,actress,Miss Oliver
34012,4,Edgar Buchanan,actor,Applejack
34167,1,Gary Cooper,actor,Alvin C. York
34167,2,Walter Brennan,actor,Pastor Rosier Pile
34167,3,Joan Leslie,actress,Gracie Williams
34167,4,George Tobias,actor,Pusher' Ross
34172,1,William Powell,actor,Nick Charles
34172,2,Myrna Loy,actress,Nora Charles
34172,3,Barry Nelson,actor,Paul Clark
34172,4,Donna Reed,actress,Molly
34240,1,Joel McCrea,actor,John L. Sullivan
34240,2,Veronica Lake,actress,The Girl
34240,3,Robert Warwick,actor,Mr. LeBrand
34240,4,William Demarest,actor,Mr. Jones
34248,1,Cary Grant,actor,Johnnie Aysgarth
34248,2,Joan Fontaine,actress,Lina McLaidlaw
34248,3,Cedric Hardwicke,actor,General McLaidlaw
34248,4,Nigel Bruce,actor,Beaky
34398,1,Claude Rains,actor,Sir John Talbot
34398,2,Warren William,actor,Dr. Lloyd
34398,3,Lon Chaney Jr.,actor,Lawrence Talbot|The Wolf Man
34398,4,Ralph Bellamy,actor,Colonel Montford
34398,9,Patric Knowles,actor,Frank Andrews
34398,10,Bela Lugosi,actor,Bela
34409,1,Fred Astaire,actor,Robert Curtis
34409,2,Rita Hayworth,actress,Sheila Winthrop
34409,3,Robert Benchley,actor,Martin Cortland
34409,4,John Hubbard,actor,Tom Barton
34492,1,Hardie Albright,actor,Adolescent Bambi
34492,2,Stan Alexander,actor,Young Flower
34492,3,Bobette Audrey,actress,
34492,4,Peter Behn,actor,Young Thumper
34493,1,Emilio Cigoli,actor,Andrea - il padre
34493,2,Luciano De Ambrosis,actor,Pricò
34493,3,Isa Pola,actress,Nina - la madre
34493,4,Adriano Rimoldi,actor,Roberto - l'amante di Nina
34583,1,Humphrey Bogart,actor,Rick Blaine
34583,2,Ingrid Bergman,actress,Ilsa Lund
34583,3,Paul Henreid,actor,Victor Laszlo
34583,4,Claude Rains,actor,Captain Louis Renault
34587,1,Simone Simon,actress,Irena Dubrovna Reed
34587,2,Tom Conway,actor,Dr. Louis Judd
34587,3,Kent Smith,actor,Oliver Reed
34587,4,Jane Randolph,actress,Alice Moore
34742,1,John Wayne,actor,Capt. Jim Gordon
34742,2,John Carroll,actor,Woody Jason
34742,3,Anna Lee,actress,Brooke Elliott
34742,4,Paul Kelly,actor,Hap Davis
34862,1,Bing Crosby,actor,Jim Hardy
34862,2,Fred Astaire,actor,Ted Hanover
34862,3,Marjorie Reynolds,actress,Linda Mason
34862,4,Virginia Dale,actress,Lila Dixon
35015,1,Tim Holt,actor,George Minafer
35015,2,Joseph Cotten,actor,Eugene Morgan
35015,3,Dolores Costello,actress,Isabel Amberson Minafer
35015,4,Anne Baxter,actress,Lucy Morgan
35019,1,Ginger Rogers,actress,Susan Applegate
35019,2,Ray Milland,actor,Major Philip Kirby
35019,3,Rita Johnson,actress,Pamela Hill
35019,4,Robert Benchley,actor,Albert Osborne
35093,1,Greer Garson,actress,Mrs. Miniver
35093,2,Walter Pidgeon,actor,Clem Miniver
35093,3,Teresa Wright,actress,Carol Beldon
35093,4,May Whitty,actress,Lady Beldon
35140,1,Bette Davis,actress,Charlotte Vale
35140,2,Paul Henreid,actor,Jeremiah (Jerry) Durrance
35140,3,Claude Rains,actor,Dr. Jaquith
35140,4,Gladys Cooper,actress,Mrs. Henry Vale
35169,1,Claudette Colbert,actress,Gerry Jeffers
35169,2,Joel McCrea,actor,Tom Jeffers
35169,3,Mary Astor,actress,The Princess Centimillia
35169,4,Rudy Vallee,actor,J.D. Hackensacker III
35211,1,Gary Cooper,actor,Lou Gehrig
35211,2,Teresa Wright,actress,Eleanor Gehrig
35211,3,Babe Ruth,actor,Babe Ruth
35211,4,Walter Brennan,actor,Sam Blake
35238,1,Ronald Colman,actor,Charles Rainier
35238,2,Greer Garson,actress,Paula
35238,3,Philip Dorn,actor,Dr. Jonathan Benet
35238,4,Susan Peters,actress,Kitty
35262,1,Bing Crosby,actor,Jeff Peters
35262,2,Bob Hope,actor,Orville 'Turkey' Jackson|Aunt Lucy
35262,3,Dorothy Lamour,actress,Princess Shalmar
35262,4,Anthony Quinn,actor,Mullay Kasim
35279,1,Priscilla Lane,actress,Patricia (Pat) Martin
35279,2,Robert Cummings,actor,Barry Kane
35279,3,Otto Kruger,actor,Charles Tobin
35279,4,Alan Baxter,actor,Freeman
35317,1,Basil Rathbone,actor,Sherlock Holmes
35317,2,Nigel Bruce,actor,Doctor Watson
35317,3,Lionel Atwill,actor,Moriarty (as Moriarity)
35317,4,Kaaren Verne,actress,Charlotte Eberli
35415,1,Charles Boyer,actor,Paul Orman
